ha_time,ha_color,ha_open,ha_high,ha_low,ha_close,underlying_open,underlying_high,underlying_low,underlying_close,cal1,form1,form2,named_levels,used_formula,triggered,reached_named_levels,reached_named_values,note,chosen_trigger_level,chosen_trigger_value,strike,side,symbol,entry_time,entry_price,exit_time,exit_price,result,pnl_per_contract,pnl_per_lot
2025-09-05 12:22:00+05:30,GREEN,24651.44960055122,24662.3,24651.44960055122,24660.0625,24651.44960055122,24662.3,24651.44960055122,24660.0625,8.612899448780809,27.06911255331111,,"{'entryA': 24651.44960055122, 'entryB': 24635.230887446687}",form1,True,entryA,24651.450,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24651.44960055122,24700.0,CE,,,,,,,,
2025-09-05 12:22:00+05:30,GREEN,24651.44960055122,24662.3,24651.44960055122,24660.0625,24651.44960055122,24662.3,24651.44960055122,24660.0625,8.612899448780809,27.06911255331111,,"{'entryA': 24651.44960055122, 'entryB': 24635.230887446687}",form1,True,entryA,24651.450,,entryA,24651.44960055122,24800.0,CE,NIFTY2590924800CE,2025-09-05 12:23:00+05:30,42.4,2025-09-05 12:27:00+05:30,40.7,STOP,-1.0,-50.0
2025-09-05 12:22:00+05:30,GREEN,24651.44960055122,24662.3,24651.44960055122,24660.0625,24651.44960055122,24662.3,24651.44960055122,24660.0625,8.612899448780809,27.06911255331111,,"{'entryA': 24651.44960055122, 'entryB': 24635.230887446687}",form1,True,entryA,24651.450,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24651.44960055122,24900.0,CE,,,,,,,,
2025-09-05 12:23:00+05:30,GREEN,24655.75605027561,24662.95,24655.75605027561,24660.1875,24655.75605027561,24662.95,24655.75605027561,24660.1875,4.431449724390404,13.9274134195127,,"{'entryA': 24655.75605027561, 'entryB': 24649.02258658049}",form1,True,entryA,24655.756,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24655.75605027561,24500.0,CE,,,,,,,,
2025-09-05 12:23:00+05:30,GREEN,24655.75605027561,24662.95,24655.75605027561,24660.1875,24655.75605027561,24662.95,24655.75605027561,24660.1875,4.431449724390404,13.9274134195127,,"{'entryA': 24655.75605027561, 'entryB': 24649.02258658049}",form1,True,entryA,24655.756,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24655.75605027561,24600.0,CE,,,,,,,,
2025-09-05 12:23:00+05:30,GREEN,24655.75605027561,24662.95,24655.75605027561,24660.1875,24655.75605027561,24662.95,24655.75605027561,24660.1875,4.431449724390404,13.9274134195127,,"{'entryA': 24655.75605027561, 'entryB': 24649.02258658049}",form1,True,entryA,24655.756,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24655.75605027561,24700.0,CE,,,,,,,,
2025-09-05 12:23:00+05:30,GREEN,24655.75605027561,24662.95,24655.75605027561,24660.1875,24655.75605027561,24662.95,24655.75605027561,24660.1875,4.431449724390404,13.9274134195127,,"{'entryA': 24655.75605027561, 'entryB': 24649.02258658049}",form1,True,entryA,24655.756,,entryA,24655.75605027561,24800.0,CE,NIFTY2590924800CE,2025-09-05 12:24:00+05:30,42.0,2025-09-05 12:27:00+05:30,40.7,STOP,-1.0,-50.0
2025-09-05 12:23:00+05:30,GREEN,24655.75605027561,24662.95,24655.75605027561,24660.1875,24655.75605027561,24662.95,24655.75605027561,24660.1875,4.431449724390404,13.9274134195127,,"{'entryA': 24655.75605027561, 'entryB': 24649.02258658049}",form1,True,entryA,24655.756,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24655.75605027561,24900.0,CE,,,,,,,,
2025-09-05 12:24:00+05:30,RED,24657.971775137805,24659.5,24656.5,24657.775,24657.971775137805,24659.5,24656.5,24657.775,-0.19677513780334266,-0.6184361473819341,,"{'entryA': 24657.971775137805, 'entryB': 24660.118436147382}",form1,True,entryA,24657.972,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:25:00+05:30,RED,24657.8733875689,24658.9,24656.3,24657.5375,24657.8733875689,24658.9,24656.3,24657.5375,-0.33588756890094373,-1.0556466451172517,,"{'entryA': 24657.8733875689, 'entryB': 24659.955646645118}",form1,True,entryA,24657.873,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:26:00+05:30,RED,24657.70544378445,24658.95,24656.35,24657.6375,24657.70544378445,24658.95,24656.35,24657.6375,-0.06794378444828908,-0.2135376082660514,,"{'entryA': 24657.70544378445, 'entryB': 24659.163537608267}",form1,True,entryA,24657.705,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:27:00+05:30,RED,24657.671471892223,24658.0,24653.95,24655.65,24657.671471892223,24658.0,24653.95,24655.65,-2.021471892221598,-6.353197375553593,,"{'entryA': 24657.671471892223, 'entryB': 24664.353197375553}",form1,True,entryA,24657.671,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:28:00+05:30,RED,24656.660735946112,24656.85,24653.5,24655.425,24656.660735946112,24656.85,24653.5,24655.425,-1.2357359461129818,-3.8837415449265142,,"{'entryA': 24656.660735946112, 'entryB': 24660.733741544926}",form1,True,entryA,24656.661,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:29:00+05:30,GREEN,24656.04286797305,24658.1,24654.9,24656.8,24656.04286797305,24658.1,24654.9,24656.8,0.7571320269489661,2.379557798982465,,"{'entryA': 24656.04286797305, 'entryB': 24655.720442201015}",form1,True,"entryA,entryB","24656.043,24655.720",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24656.04286797305,24500.0,CE,,,,,,,,
2025-09-05 12:29:00+05:30,GREEN,24656.04286797305,24658.1,24654.9,24656.8,24656.04286797305,24658.1,24654.9,24656.8,0.7571320269489661,2.379557798982465,,"{'entryA': 24656.04286797305, 'entryB': 24655.720442201015}",form1,True,"entryA,entryB","24656.043,24655.720",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24656.04286797305,24600.0,CE,,,,,,,,
2025-09-05 12:29:00+05:30,GREEN,24656.04286797305,24658.1,24654.9,24656.8,24656.04286797305,24658.1,24654.9,24656.8,0.7571320269489661,2.379557798982465,,"{'entryA': 24656.04286797305, 'entryB': 24655.720442201015}",form1,True,"entryA,entryB","24656.043,24655.720",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24656.04286797305,24700.0,CE,,,,,,,,
2025-09-05 12:29:00+05:30,GREEN,24656.04286797305,24658.1,24654.9,24656.8,24656.04286797305,24658.1,24654.9,24656.8,0.7571320269489661,2.379557798982465,,"{'entryA': 24656.04286797305, 'entryB': 24655.720442201015}",form1,True,"entryA,entryB","24656.043,24655.720",,entryA,24656.04286797305,24800.0,CE,NIFTY2590924800CE,2025-09-05 12:30:00+05:30,43.9,2025-09-05 12:31:00+05:30,41.15,STOP,-1.0,-50.0
2025-09-05 12:29:00+05:30,GREEN,24656.04286797305,24658.1,24654.9,24656.8,24656.04286797305,24658.1,24654.9,24656.8,0.7571320269489661,2.379557798982465,,"{'entryA': 24656.04286797305, 'entryB': 24655.720442201015}",form1,True,"entryA,entryB","24656.043,24655.720",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24656.04286797305,24900.0,CE,,,,,,,,
2025-09-05 12:30:00+05:30,GREEN,24656.42143398653,24664.35,24656.1,24660.5875,24656.42143398653,24664.35,24656.1,24660.5875,4.166066013473028,13.093350328058087,,"{'entryA': 24656.42143398653, 'entryB': 24651.25664967194}",form1,True,entryA,24656.421,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24656.42143398653,24500.0,CE,,,,,,,,
2025-09-05 12:30:00+05:30,GREEN,24656.42143398653,24664.35,24656.1,24660.5875,24656.42143398653,24664.35,24656.1,24660.5875,4.166066013473028,13.093350328058087,,"{'entryA': 24656.42143398653, 'entryB': 24651.25664967194}",form1,True,entryA,24656.421,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24656.42143398653,24600.0,CE,,,,,,,,
2025-09-05 12:30:00+05:30,GREEN,24656.42143398653,24664.35,24656.1,24660.5875,24656.42143398653,24664.35,24656.1,24660.5875,4.166066013473028,13.093350328058087,,"{'entryA': 24656.42143398653, 'entryB': 24651.25664967194}",form1,True,entryA,24656.421,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24656.42143398653,24700.0,CE,,,,,,,,
2025-09-05 12:30:00+05:30,GREEN,24656.42143398653,24664.35,24656.1,24660.5875,24656.42143398653,24664.35,24656.1,24660.5875,4.166066013473028,13.093350328058087,,"{'entryA': 24656.42143398653, 'entryB': 24651.25664967194}",form1,True,entryA,24656.421,,entryA,24656.42143398653,24800.0,CE,NIFTY2590924800CE,2025-09-05 12:31:00+05:30,41.15,2025-09-05 12:32:00+05:30,39.3,STOP,-1.0,-50.0
2025-09-05 12:30:00+05:30,GREEN,24656.42143398653,24664.35,24656.1,24660.5875,24656.42143398653,24664.35,24656.1,24660.5875,4.166066013473028,13.093350328058087,,"{'entryA': 24656.42143398653, 'entryB': 24651.25664967194}",form1,True,entryA,24656.421,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24656.42143398653,24900.0,CE,,,,,,,,
2025-09-05 12:31:00+05:30,GREEN,24658.504466993265,24664.9,24655.9,24660.4,24658.504466993265,24664.9,24655.9,24660.4,1.895533006736514,5.95738944974333,,"{'entryA': 24658.504466993265, 'entryB': 24658.942610550257}",form1,True,"entryA,entryB","24658.504,24658.943",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24658.504466993265,24500.0,CE,,,,,,,,
2025-09-05 12:31:00+05:30,GREEN,24658.504466993265,24664.9,24655.9,24660.4,24658.504466993265,24664.9,24655.9,24660.4,1.895533006736514,5.95738944974333,,"{'entryA': 24658.504466993265, 'entryB': 24658.942610550257}",form1,True,"entryA,entryB","24658.504,24658.943",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24658.504466993265,24600.0,CE,,,,,,,,
2025-09-05 12:31:00+05:30,GREEN,24658.504466993265,24664.9,24655.9,24660.4,24658.504466993265,24664.9,24655.9,24660.4,1.895533006736514,5.95738944974333,,"{'entryA': 24658.504466993265, 'entryB': 24658.942610550257}",form1,True,"entryA,entryB","24658.504,24658.943",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24658.504466993265,24700.0,CE,,,,,,,,
2025-09-05 12:31:00+05:30,GREEN,24658.504466993265,24664.9,24655.9,24660.4,24658.504466993265,24664.9,24655.9,24660.4,1.895533006736514,5.95738944974333,,"{'entryA': 24658.504466993265, 'entryB': 24658.942610550257}",form1,True,"entryA,entryB","24658.504,24658.943",,entryA,24658.504466993265,24800.0,CE,NIFTY2590924800CE,2025-09-05 12:32:00+05:30,39.3,2025-09-05 12:34:00+05:30,35.2,STOP,-1.0,-50.0
2025-09-05 12:31:00+05:30,GREEN,24658.504466993265,24664.9,24655.9,24660.4,24658.504466993265,24664.9,24655.9,24660.4,1.895533006736514,5.95738944974333,,"{'entryA': 24658.504466993265, 'entryB': 24658.942610550257}",form1,True,"entryA,entryB","24658.504,24658.943",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24658.504466993265,24900.0,CE,,,,,,,,
2025-09-05 12:32:00+05:30,RED,24659.45223349663,24659.45223349663,24648.7,24652.9,24659.45223349663,24659.45223349663,24648.7,24652.9,-6.552233496629924,-20.59273384655119,,"{'entryA': 24659.45223349663, 'entryB': 24680.044967343183}",form1,True,entryA,24659.452,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:33:00+05:30,RED,24656.176116748316,24656.176116748316,24642.6,24646.75,24656.176116748316,24656.176116748316,24642.6,24646.75,-9.426116748316417,-29.624938351851597,,"{'entryA': 24656.176116748316, 'entryB': 24685.801055100168}",form1,True,entryA,24656.176,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:34:00+05:30,RED,24651.463058374156,24651.463058374156,24633.65,24639.2875,24651.463058374156,24651.463058374156,24633.65,24639.2875,-12.175558374157845,-38.266040604496084,,"{'entryA': 24651.463058374156, 'entryB': 24689.729098978652}",form1,True,entryA,24651.463,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:35:00+05:30,RED,24645.37527918708,24645.37527918708,24627.15,24631.550000000003,24645.37527918708,24645.37527918708,24627.15,24631.550000000003,-13.825279187076376,-43.45087744509718,,"{'entryA': 24645.37527918708, 'entryB': 24688.826156632178}",form1,True,entryA,24645.375,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:36:00+05:30,RED,24638.46263959354,24638.46263959354,24627.3,24630.75,24638.46263959354,24638.46263959354,24627.3,24630.75,-7.712639593541098,-24.239724436843453,,"{'entryA': 24638.46263959354, 'entryB': 24662.702364030385}",form1,True,entryA,24638.463,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:37:00+05:30,RED,24634.60631979677,24634.60631979677,24630.9,24632.8625,24634.60631979677,24634.60631979677,24630.9,24632.8625,-1.7438197967712767,-5.480576504138298,,"{'entryA': 24634.60631979677, 'entryB': 24640.08689630091}",form1,True,entryA,24634.606,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:38:00+05:30,GREEN,24633.734409898385,24637.1,24632.35,24634.1375,24633.734409898385,24637.1,24632.35,24634.1375,0.4030901016158168,1.2668546050782814,,"{'entryA': 24633.734409898385, 'entryB': 24635.83314539492}",form1,True,"entryA,entryB","24633.734,24635.833",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24633.734409898385,24400.0,CE,,,,,,,,
2025-09-05 12:38:00+05:30,GREEN,24633.734409898385,24637.1,24632.35,24634.1375,24633.734409898385,24637.1,24632.35,24634.1375,0.4030901016158168,1.2668546050782814,,"{'entryA': 24633.734409898385, 'entryB': 24635.83314539492}",form1,True,"entryA,entryB","24633.734,24635.833",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24633.734409898385,24500.0,CE,,,,,,,,
2025-09-05 12:38:00+05:30,GREEN,24633.734409898385,24637.1,24632.35,24634.1375,24633.734409898385,24637.1,24632.35,24634.1375,0.4030901016158168,1.2668546050782814,,"{'entryA': 24633.734409898385, 'entryB': 24635.83314539492}",form1,True,"entryA,entryB","24633.734,24635.833",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24633.734409898385,24600.0,CE,,,,,,,,
2025-09-05 12:38:00+05:30,GREEN,24633.734409898385,24637.1,24632.35,24634.1375,24633.734409898385,24637.1,24632.35,24634.1375,0.4030901016158168,1.2668546050782814,,"{'entryA': 24633.734409898385, 'entryB': 24635.83314539492}",form1,True,"entryA,entryB","24633.734,24635.833",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24633.734409898385,24700.0,CE,,,,,,,,
2025-09-05 12:38:00+05:30,GREEN,24633.734409898385,24637.1,24632.35,24634.1375,24633.734409898385,24637.1,24632.35,24634.1375,0.4030901016158168,1.2668546050782814,,"{'entryA': 24633.734409898385, 'entryB': 24635.83314539492}",form1,True,"entryA,entryB","24633.734,24635.833",,entryA,24633.734409898385,24800.0,CE,NIFTY2590924800CE,2025-09-05 12:39:00+05:30,37.4,2025-09-05 12:41:00+05:30,36.35,STOP,-1.0,-50.0
2025-09-05 12:39:00+05:30,GREEN,24633.935954949196,24640.65,24632.4,24636.325,24633.935954949196,24640.65,24632.4,24636.325,2.3890450508042704,7.508427302527707,,"{'entryA': 24633.935954949196, 'entryB': 24633.141572697474}",form1,True,"entryA,entryB","24633.936,24633.142",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24633.935954949196,24400.0,CE,,,,,,,,
2025-09-05 12:39:00+05:30,GREEN,24633.935954949196,24640.65,24632.4,24636.325,24633.935954949196,24640.65,24632.4,24636.325,2.3890450508042704,7.508427302527707,,"{'entryA': 24633.935954949196, 'entryB': 24633.141572697474}",form1,True,"entryA,entryB","24633.936,24633.142",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24633.935954949196,24500.0,CE,,,,,,,,
2025-09-05 12:39:00+05:30,GREEN,24633.935954949196,24640.65,24632.4,24636.325,24633.935954949196,24640.65,24632.4,24636.325,2.3890450508042704,7.508427302527707,,"{'entryA': 24633.935954949196, 'entryB': 24633.141572697474}",form1,True,"entryA,entryB","24633.936,24633.142",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24633.935954949196,24600.0,CE,,,,,,,,
2025-09-05 12:39:00+05:30,GREEN,24633.935954949196,24640.65,24632.4,24636.325,24633.935954949196,24640.65,24632.4,24636.325,2.3890450508042704,7.508427302527707,,"{'entryA': 24633.935954949196, 'entryB': 24633.141572697474}",form1,True,"entryA,entryB","24633.936,24633.142",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24633.935954949196,24700.0,CE,,,,,,,,
2025-09-05 12:39:00+05:30,GREEN,24633.935954949196,24640.65,24632.4,24636.325,24633.935954949196,24640.65,24632.4,24636.325,2.3890450508042704,7.508427302527707,,"{'entryA': 24633.935954949196, 'entryB': 24633.141572697474}",form1,True,"entryA,entryB","24633.936,24633.142",,entryA,24633.935954949196,24800.0,CE,NIFTY2590924800CE,2025-09-05 12:40:00+05:30,37.75,2025-09-05 12:41:00+05:30,36.35,STOP,-1.0,-50.0
2025-09-05 12:40:00+05:30,GREEN,24635.130477474595,24643.95,24635.130477474595,24641.9125,24635.130477474595,24643.95,24635.130477474595,24641.9125,6.78202252540359,21.314927936982713,,"{'entryA': 24635.130477474595, 'entryB': 24622.635072063018}",form1,True,entryA,24635.130,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24635.130477474595,24400.0,CE,,,,,,,,
2025-09-05 12:40:00+05:30,GREEN,24635.130477474595,24643.95,24635.130477474595,24641.9125,24635.130477474595,24643.95,24635.130477474595,24641.9125,6.78202252540359,21.314927936982713,,"{'entryA': 24635.130477474595, 'entryB': 24622.635072063018}",form1,True,entryA,24635.130,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24635.130477474595,24500.0,CE,,,,,,,,
2025-09-05 12:40:00+05:30,GREEN,24635.130477474595,24643.95,24635.130477474595,24641.9125,24635.130477474595,24643.95,24635.130477474595,24641.9125,6.78202252540359,21.314927936982713,,"{'entryA': 24635.130477474595, 'entryB': 24622.635072063018}",form1,True,entryA,24635.130,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24635.130477474595,24600.0,CE,,,,,,,,
2025-09-05 12:40:00+05:30,GREEN,24635.130477474595,24643.95,24635.130477474595,24641.9125,24635.130477474595,24643.95,24635.130477474595,24641.9125,6.78202252540359,21.314927936982713,,"{'entryA': 24635.130477474595, 'entryB': 24622.635072063018}",form1,True,entryA,24635.130,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24635.130477474595,24700.0,CE,,,,,,,,
2025-09-05 12:40:00+05:30,GREEN,24635.130477474595,24643.95,24635.130477474595,24641.9125,24635.130477474595,24643.95,24635.130477474595,24641.9125,6.78202252540359,21.314927936982713,,"{'entryA': 24635.130477474595, 'entryB': 24622.635072063018}",form1,True,entryA,24635.130,,entryA,24635.130477474595,24800.0,CE,NIFTY2590924800CE,2025-09-05 12:41:00+05:30,36.35,2025-09-05 12:45:00+05:30,35.1,STOP,-1.0,-50.0
2025-09-05 12:41:00+05:30,GREEN,24638.5214887373,24643.8,24635.8,24639.925,24638.5214887373,24643.8,24635.8,24639.925,1.4035112626988848,4.411035397053638,,"{'entryA': 24638.5214887373, 'entryB': 24639.388964602946}",form1,True,"entryA,entryB","24638.521,24639.389",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24638.5214887373,24400.0,CE,,,,,,,,
2025-09-05 12:41:00+05:30,GREEN,24638.5214887373,24643.8,24635.8,24639.925,24638.5214887373,24643.8,24635.8,24639.925,1.4035112626988848,4.411035397053638,,"{'entryA': 24638.5214887373, 'entryB': 24639.388964602946}",form1,True,"entryA,entryB","24638.521,24639.389",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24638.5214887373,24500.0,CE,,,,,,,,
2025-09-05 12:41:00+05:30,GREEN,24638.5214887373,24643.8,24635.8,24639.925,24638.5214887373,24643.8,24635.8,24639.925,1.4035112626988848,4.411035397053638,,"{'entryA': 24638.5214887373, 'entryB': 24639.388964602946}",form1,True,"entryA,entryB","24638.521,24639.389",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24638.5214887373,24600.0,CE,,,,,,,,
2025-09-05 12:41:00+05:30,GREEN,24638.5214887373,24643.8,24635.8,24639.925,24638.5214887373,24643.8,24635.8,24639.925,1.4035112626988848,4.411035397053638,,"{'entryA': 24638.5214887373, 'entryB': 24639.388964602946}",form1,True,"entryA,entryB","24638.521,24639.389",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24638.5214887373,24700.0,CE,,,,,,,,
2025-09-05 12:41:00+05:30,GREEN,24638.5214887373,24643.8,24635.8,24639.925,24638.5214887373,24643.8,24635.8,24639.925,1.4035112626988848,4.411035397053638,,"{'entryA': 24638.5214887373, 'entryB': 24639.388964602946}",form1,True,"entryA,entryB","24638.521,24639.389",,entryA,24638.5214887373,24800.0,CE,NIFTY2590924800CE,2025-09-05 12:42:00+05:30,36.65,2025-09-05 12:45:00+05:30,35.1,STOP,-1.0,-50.0
2025-09-05 12:42:00+05:30,RED,24639.22324436865,24639.22324436865,24633.8,24635.9125,24639.22324436865,24639.22324436865,24633.8,24635.9125,-3.310744368653104,-10.40519658719547,,"{'entryA': 24639.22324436865, 'entryB': 24649.628440955847}",form1,True,entryA,24639.223,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:43:00+05:30,RED,24637.567872184325,24640.3,24635.45,24637.0375,24637.567872184325,24640.3,24635.45,24637.0375,-0.5303721843265521,-1.6668840078834495,,"{'entryA': 24637.567872184325, 'entryB': 24641.96688400788}",form1,True,entryA,24637.568,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:44:00+05:30,GREEN,24637.30268609216,24639.05,24635.65,24637.362500000003,24637.30268609216,24639.05,24635.65,24637.362500000003,0.05981390784290852,0.18798656750628392,,"{'entryA': 24637.30268609216, 'entryB': 24638.862013432492}",form1,True,"entryA,entryB","24637.303,24638.862",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24637.30268609216,24400.0,CE,,,,,,,,
2025-09-05 12:44:00+05:30,GREEN,24637.30268609216,24639.05,24635.65,24637.362500000003,24637.30268609216,24639.05,24635.65,24637.362500000003,0.05981390784290852,0.18798656750628392,,"{'entryA': 24637.30268609216, 'entryB': 24638.862013432492}",form1,True,"entryA,entryB","24637.303,24638.862",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24637.30268609216,24500.0,CE,,,,,,,,
2025-09-05 12:44:00+05:30,GREEN,24637.30268609216,24639.05,24635.65,24637.362500000003,24637.30268609216,24639.05,24635.65,24637.362500000003,0.05981390784290852,0.18798656750628392,,"{'entryA': 24637.30268609216, 'entryB': 24638.862013432492}",form1,True,"entryA,entryB","24637.303,24638.862",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24637.30268609216,24600.0,CE,,,,,,,,
2025-09-05 12:44:00+05:30,GREEN,24637.30268609216,24639.05,24635.65,24637.362500000003,24637.30268609216,24639.05,24635.65,24637.362500000003,0.05981390784290852,0.18798656750628392,,"{'entryA': 24637.30268609216, 'entryB': 24638.862013432492}",form1,True,"entryA,entryB","24637.303,24638.862",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24637.30268609216,24700.0,CE,,,,,,,,
2025-09-05 12:44:00+05:30,GREEN,24637.30268609216,24639.05,24635.65,24637.362500000003,24637.30268609216,24639.05,24635.65,24637.362500000003,0.05981390784290852,0.18798656750628392,,"{'entryA': 24637.30268609216, 'entryB': 24638.862013432492}",form1,True,"entryA,entryB","24637.303,24638.862",,entryA,24637.30268609216,24800.0,CE,NIFTY2590924800CE,2025-09-05 12:45:00+05:30,35.1,2025-09-05 12:57:00+05:30,38.65,TARGET,3.0,150.0
2025-09-05 12:45:00+05:30,RED,24637.33259304608,24639.3,24635.05,24636.987500000003,24637.33259304608,24639.3,24635.05,24636.987500000003,-0.34509304607854574,-1.0845781448182865,,"{'entryA': 24637.33259304608, 'entryB': 24640.384578144818}",form1,True,entryA,24637.333,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:46:00+05:30,RED,24637.160046523044,24637.160046523044,24621.6,24631.4125,24637.160046523044,24637.160046523044,24621.6,24631.4125,-5.747546523045457,-18.063717643857153,,"{'entryA': 24637.160046523044, 'entryB': 24655.2237641669}",form1,True,entryA,24637.160,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:47:00+05:30,RED,24634.28627326152,24635.05,24626.1,24630.95,24634.28627326152,24635.05,24626.1,24630.95,-3.336273261520546,-10.485430250493144,,"{'entryA': 24634.28627326152, 'entryB': 24645.535430250493}",form1,True,entryA,24634.286,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:48:00+05:30,RED,24632.61813663076,24634.6,24628.55,24631.35,24632.61813663076,24634.6,24628.55,24631.35,-1.2681366307624558,-3.985572268110575,,"{'entryA': 24632.61813663076, 'entryB': 24638.585572268108}",form1,True,entryA,24632.618,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:49:00+05:30,RED,24631.984068315374,24633.75,24627.9,24630.45,24631.984068315374,24633.75,24627.9,24630.45,-1.5340683153735881,-4.821357562602706,,"{'entryA': 24631.984068315374, 'entryB': 24638.571357562603}",form1,True,entryA,24631.984,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:50:00+05:30,RED,24631.21703415769,24631.21703415769,24626.65,24628.2,24631.21703415769,24631.21703415769,24626.65,24628.2,-3.017034157688613,-9.48210735273564,,"{'entryA': 24631.21703415769, 'entryB': 24640.699141510424}",form1,True,entryA,24631.217,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:51:00+05:30,RED,24629.70851707884,24631.4,24626.0,24628.6,24629.70851707884,24631.4,24626.0,24628.6,-1.1085170788428513,-3.48391081922039,,"{'entryA': 24629.70851707884, 'entryB': 24634.883910819222}",form1,True,entryA,24629.709,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:52:00+05:30,RED,24629.15425853942,24629.35,24626.4,24628.237500000003,24629.15425853942,24629.35,24626.4,24628.237500000003,-0.9167585394170601,-2.8812411238821887,,"{'entryA': 24629.15425853942, 'entryB': 24632.23124112388}",form1,True,entryA,24629.154,SKIPPED_BY_BUY_ONLY,,,,,,,,,,,,
2025-09-05 12:53:00+05:30,GREEN,24628.69587926971,24631.6,24627.5,24628.925,24628.69587926971,24631.6,24627.5,24628.925,0.22912073028783198,0.7200937237617576,,"{'entryA': 24628.69587926971, 'entryB': 24630.879906276237}",form1,True,"entryA,entryB","24628.696,24630.880",NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,entryA,24628.69587926971,24400.0,CE,,,,,,,,
