ha_time,ha_color,cal1,used_formula,candidate_levels,triggered,triggered_levels,strike,side,symbol,note,entry_time,entry_price,exit_time,exit_price,result,pnl_per_contract,pnl_per_lot
2025-09-05 12:20:00+05:30,GREEN,2.0765977951159584,form1,"[24646.823402204885, 24645.523549786776]",True,"[24646.823402204885, 24645.523549786776]",24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:20:00+05:30,GREEN,2.0765977951159584,form1,"[24646.823402204885, 24645.523549786776]",True,"[24646.823402204885, 24645.523549786776]",24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:20:00+05:30,GREEN,2.0765977951159584,form1,"[24646.823402204885, 24645.523549786776]",True,"[24646.823402204885, 24645.523549786776]",24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:20:00+05:30,GREEN,2.0765977951159584,form1,"[24646.823402204885, 24645.523549786776]",True,"[24646.823402204885, 24645.523549786776]",24800,CE,NIFTY2590924800CE,,2025-09-05 12:21:00+05:30,43.0,2025-09-05 12:24:00+05:30,42.0,STOP,-1.0,-50.0
2025-09-05 12:21:00+05:30,GREEN,7.175798897558707,form1,"[24647.86170110244, 24637.7974891791]",True,[24647.86170110244],24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:21:00+05:30,GREEN,7.175798897558707,form1,"[24647.86170110244, 24637.7974891791]",True,[24647.86170110244],24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:21:00+05:30,GREEN,7.175798897558707,form1,"[24647.86170110244, 24637.7974891791]",True,[24647.86170110244],24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:21:00+05:30,GREEN,7.175798897558707,form1,"[24647.86170110244, 24637.7974891791]",True,[24647.86170110244],24800,CE,NIFTY2590924800CE,,2025-09-05 12:22:00+05:30,44.05,2025-09-05 12:23:00+05:30,42.4,STOP,-1.0,-50.0
2025-09-05 12:21:00+05:30,GREEN,7.175798897558707,form1,"[24647.86170110244, 24637.7974891791]",True,[24647.86170110244],24900,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:22:00+05:30,GREEN,8.612899448780809,form1,"[24651.44960055122, 24635.230887446687]",True,[24651.44960055122],24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:22:00+05:30,GREEN,8.612899448780809,form1,"[24651.44960055122, 24635.230887446687]",True,[24651.44960055122],24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:22:00+05:30,GREEN,8.612899448780809,form1,"[24651.44960055122, 24635.230887446687]",True,[24651.44960055122],24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:22:00+05:30,GREEN,8.612899448780809,form1,"[24651.44960055122, 24635.230887446687]",True,[24651.44960055122],24800,CE,NIFTY2590924800CE,,2025-09-05 12:23:00+05:30,42.4,2025-09-05 12:27:00+05:30,40.7,STOP,-1.0,-50.0
2025-09-05 12:22:00+05:30,GREEN,8.612899448780809,form1,"[24651.44960055122, 24635.230887446687]",True,[24651.44960055122],24900,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:23:00+05:30,GREEN,4.431449724390404,form1,"[24655.75605027561, 24649.02258658049]",True,[24655.75605027561],24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:23:00+05:30,GREEN,4.431449724390404,form1,"[24655.75605027561, 24649.02258658049]",True,[24655.75605027561],24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:23:00+05:30,GREEN,4.431449724390404,form1,"[24655.75605027561, 24649.02258658049]",True,[24655.75605027561],24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:23:00+05:30,GREEN,4.431449724390404,form1,"[24655.75605027561, 24649.02258658049]",True,[24655.75605027561],24800,CE,NIFTY2590924800CE,,2025-09-05 12:24:00+05:30,42.0,2025-09-05 12:27:00+05:30,40.7,STOP,-1.0,-50.0
2025-09-05 12:23:00+05:30,GREEN,4.431449724390404,form1,"[24655.75605027561, 24649.02258658049]",True,[24655.75605027561],24900,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:24:00+05:30,RED,-0.19677513780334266,form1,"[24657.971775137805, 24660.118436147382]",True,[24657.971775137805],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:24:00+05:30,RED,-0.19677513780334266,form1,"[24657.971775137805, 24660.118436147382]",True,[24657.971775137805],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:24:00+05:30,RED,-0.19677513780334266,form1,"[24657.971775137805, 24660.118436147382]",True,[24657.971775137805],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:24:00+05:30,RED,-0.19677513780334266,form1,"[24657.971775137805, 24660.118436147382]",True,[24657.971775137805],24800,PE,NIFTY2590924800PE,,2025-09-05 12:25:00+05:30,164.0,2025-09-05 12:27:00+05:30,167.9,TARGET,3.0,150.0
2025-09-05 12:24:00+05:30,RED,-0.19677513780334266,form1,"[24657.971775137805, 24660.118436147382]",True,[24657.971775137805],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:25:00+05:30,RED,-0.33588756890094373,form1,"[24657.8733875689, 24659.955646645118]",True,[24657.8733875689],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:25:00+05:30,RED,-0.33588756890094373,form1,"[24657.8733875689, 24659.955646645118]",True,[24657.8733875689],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:25:00+05:30,RED,-0.33588756890094373,form1,"[24657.8733875689, 24659.955646645118]",True,[24657.8733875689],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:25:00+05:30,RED,-0.33588756890094373,form1,"[24657.8733875689, 24659.955646645118]",True,[24657.8733875689],24800,PE,NIFTY2590924800PE,,2025-09-05 12:26:00+05:30,166.0,2025-09-05 12:28:00+05:30,163.65,STOP,-1.0,-50.0
2025-09-05 12:25:00+05:30,RED,-0.33588756890094373,form1,"[24657.8733875689, 24659.955646645118]",True,[24657.8733875689],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:26:00+05:30,RED,-0.06794378444828908,form1,"[24657.70544378445, 24659.163537608267]",True,[24657.70544378445],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:26:00+05:30,RED,-0.06794378444828908,form1,"[24657.70544378445, 24659.163537608267]",True,[24657.70544378445],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:26:00+05:30,RED,-0.06794378444828908,form1,"[24657.70544378445, 24659.163537608267]",True,[24657.70544378445],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:26:00+05:30,RED,-0.06794378444828908,form1,"[24657.70544378445, 24659.163537608267]",True,[24657.70544378445],24800,PE,NIFTY2590924800PE,,2025-09-05 12:27:00+05:30,167.9,2025-09-05 12:28:00+05:30,163.65,STOP,-1.0,-50.0
2025-09-05 12:26:00+05:30,RED,-0.06794378444828908,form1,"[24657.70544378445, 24659.163537608267]",True,[24657.70544378445],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:27:00+05:30,RED,-2.021471892221598,form1,"[24657.671471892223, 24664.353197375553]",True,[24657.671471892223],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:27:00+05:30,RED,-2.021471892221598,form1,"[24657.671471892223, 24664.353197375553]",True,[24657.671471892223],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:27:00+05:30,RED,-2.021471892221598,form1,"[24657.671471892223, 24664.353197375553]",True,[24657.671471892223],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:27:00+05:30,RED,-2.021471892221598,form1,"[24657.671471892223, 24664.353197375553]",True,[24657.671471892223],24800,PE,NIFTY2590924800PE,,2025-09-05 12:28:00+05:30,163.65,2025-09-05 12:30:00+05:30,158.7,STOP,-1.0,-50.0
2025-09-05 12:27:00+05:30,RED,-2.021471892221598,form1,"[24657.671471892223, 24664.353197375553]",True,[24657.671471892223],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:28:00+05:30,RED,-1.2357359461129818,form1,"[24656.660735946112, 24660.733741544926]",True,[24656.660735946112],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:28:00+05:30,RED,-1.2357359461129818,form1,"[24656.660735946112, 24660.733741544926]",True,[24656.660735946112],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:28:00+05:30,RED,-1.2357359461129818,form1,"[24656.660735946112, 24660.733741544926]",True,[24656.660735946112],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:28:00+05:30,RED,-1.2357359461129818,form1,"[24656.660735946112, 24660.733741544926]",True,[24656.660735946112],24800,PE,NIFTY2590924800PE,,2025-09-05 12:29:00+05:30,164.7,2025-09-05 12:30:00+05:30,158.7,STOP,-1.0,-50.0
2025-09-05 12:28:00+05:30,RED,-1.2357359461129818,form1,"[24656.660735946112, 24660.733741544926]",True,[24656.660735946112],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:29:00+05:30,GREEN,0.7571320269489661,form1,"[24656.04286797305, 24655.720442201015]",True,"[24656.04286797305, 24655.720442201015]",24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:29:00+05:30,GREEN,0.7571320269489661,form1,"[24656.04286797305, 24655.720442201015]",True,"[24656.04286797305, 24655.720442201015]",24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:29:00+05:30,GREEN,0.7571320269489661,form1,"[24656.04286797305, 24655.720442201015]",True,"[24656.04286797305, 24655.720442201015]",24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:29:00+05:30,GREEN,0.7571320269489661,form1,"[24656.04286797305, 24655.720442201015]",True,"[24656.04286797305, 24655.720442201015]",24800,CE,NIFTY2590924800CE,,2025-09-05 12:30:00+05:30,43.9,2025-09-05 12:31:00+05:30,41.15,STOP,-1.0,-50.0
2025-09-05 12:29:00+05:30,GREEN,0.7571320269489661,form1,"[24656.04286797305, 24655.720442201015]",True,"[24656.04286797305, 24655.720442201015]",24900,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:30:00+05:30,GREEN,4.166066013473028,form1,"[24656.42143398653, 24651.25664967194]",True,[24656.42143398653],24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:30:00+05:30,GREEN,4.166066013473028,form1,"[24656.42143398653, 24651.25664967194]",True,[24656.42143398653],24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:30:00+05:30,GREEN,4.166066013473028,form1,"[24656.42143398653, 24651.25664967194]",True,[24656.42143398653],24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:30:00+05:30,GREEN,4.166066013473028,form1,"[24656.42143398653, 24651.25664967194]",True,[24656.42143398653],24800,CE,NIFTY2590924800CE,,2025-09-05 12:31:00+05:30,41.15,2025-09-05 12:32:00+05:30,39.3,STOP,-1.0,-50.0
2025-09-05 12:30:00+05:30,GREEN,4.166066013473028,form1,"[24656.42143398653, 24651.25664967194]",True,[24656.42143398653],24900,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:31:00+05:30,GREEN,1.895533006736514,form1,"[24658.504466993265, 24658.942610550257]",True,"[24658.504466993265, 24658.942610550257]",24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:31:00+05:30,GREEN,1.895533006736514,form1,"[24658.504466993265, 24658.942610550257]",True,"[24658.504466993265, 24658.942610550257]",24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:31:00+05:30,GREEN,1.895533006736514,form1,"[24658.504466993265, 24658.942610550257]",True,"[24658.504466993265, 24658.942610550257]",24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:31:00+05:30,GREEN,1.895533006736514,form1,"[24658.504466993265, 24658.942610550257]",True,"[24658.504466993265, 24658.942610550257]",24800,CE,NIFTY2590924800CE,,2025-09-05 12:32:00+05:30,39.3,2025-09-05 12:34:00+05:30,35.2,STOP,-1.0,-50.0
2025-09-05 12:31:00+05:30,GREEN,1.895533006736514,form1,"[24658.504466993265, 24658.942610550257]",True,"[24658.504466993265, 24658.942610550257]",24900,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:32:00+05:30,RED,-6.552233496629924,form1,"[24659.45223349663, 24680.044967343183]",True,[24659.45223349663],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:32:00+05:30,RED,-6.552233496629924,form1,"[24659.45223349663, 24680.044967343183]",True,[24659.45223349663],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:32:00+05:30,RED,-6.552233496629924,form1,"[24659.45223349663, 24680.044967343183]",True,[24659.45223349663],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:32:00+05:30,RED,-6.552233496629924,form1,"[24659.45223349663, 24680.044967343183]",True,[24659.45223349663],24800,PE,NIFTY2590924800PE,,2025-09-05 12:33:00+05:30,173.1,2025-09-05 12:34:00+05:30,183.8,TARGET,3.0,150.0
2025-09-05 12:32:00+05:30,RED,-6.552233496629924,form1,"[24659.45223349663, 24680.044967343183]",True,[24659.45223349663],24900,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:33:00+05:30,RED,-9.426116748316417,form1,"[24656.176116748316, 24685.801055100168]",True,[24656.176116748316],24400,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:33:00+05:30,RED,-9.426116748316417,form1,"[24656.176116748316, 24685.801055100168]",True,[24656.176116748316],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:33:00+05:30,RED,-9.426116748316417,form1,"[24656.176116748316, 24685.801055100168]",True,[24656.176116748316],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:33:00+05:30,RED,-9.426116748316417,form1,"[24656.176116748316, 24685.801055100168]",True,[24656.176116748316],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:33:00+05:30,RED,-9.426116748316417,form1,"[24656.176116748316, 24685.801055100168]",True,[24656.176116748316],24800,PE,NIFTY2590924800PE,,2025-09-05 12:34:00+05:30,183.8,2025-09-05 12:35:00+05:30,190.25,TARGET,3.0,150.0
2025-09-05 12:34:00+05:30,RED,-12.175558374157845,form1,"[24651.463058374156, 24689.729098978652]",True,[24651.463058374156],24400,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:34:00+05:30,RED,-12.175558374157845,form1,"[24651.463058374156, 24689.729098978652]",True,[24651.463058374156],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:34:00+05:30,RED,-12.175558374157845,form1,"[24651.463058374156, 24689.729098978652]",True,[24651.463058374156],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:34:00+05:30,RED,-12.175558374157845,form1,"[24651.463058374156, 24689.729098978652]",True,[24651.463058374156],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:34:00+05:30,RED,-12.175558374157845,form1,"[24651.463058374156, 24689.729098978652]",True,[24651.463058374156],24800,PE,NIFTY2590924800PE,,2025-09-05 12:35:00+05:30,190.25,2025-09-05 12:36:00+05:30,186.0,STOP,-1.0,-50.0
2025-09-05 12:35:00+05:30,RED,-13.825279187076376,form1,"[24645.37527918708, 24688.826156632178]",True,[24645.37527918708],24400,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:35:00+05:30,RED,-13.825279187076376,form1,"[24645.37527918708, 24688.826156632178]",True,[24645.37527918708],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:35:00+05:30,RED,-13.825279187076376,form1,"[24645.37527918708, 24688.826156632178]",True,[24645.37527918708],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:35:00+05:30,RED,-13.825279187076376,form1,"[24645.37527918708, 24688.826156632178]",True,[24645.37527918708],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:35:00+05:30,RED,-13.825279187076376,form1,"[24645.37527918708, 24688.826156632178]",True,[24645.37527918708],24800,PE,NIFTY2590924800PE,,2025-09-05 12:36:00+05:30,186.0,2025-09-05 12:37:00+05:30,184.7,STOP,-1.0,-50.0
2025-09-05 12:36:00+05:30,RED,-7.712639593541098,form1,"[24638.46263959354, 24662.702364030385]",True,[24638.46263959354],24400,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:36:00+05:30,RED,-7.712639593541098,form1,"[24638.46263959354, 24662.702364030385]",True,[24638.46263959354],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:36:00+05:30,RED,-7.712639593541098,form1,"[24638.46263959354, 24662.702364030385]",True,[24638.46263959354],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:36:00+05:30,RED,-7.712639593541098,form1,"[24638.46263959354, 24662.702364030385]",True,[24638.46263959354],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:36:00+05:30,RED,-7.712639593541098,form1,"[24638.46263959354, 24662.702364030385]",True,[24638.46263959354],24800,PE,NIFTY2590924800PE,,2025-09-05 12:37:00+05:30,184.7,2025-09-05 12:39:00+05:30,176.55,STOP,-1.0,-50.0
2025-09-05 12:37:00+05:30,RED,-1.7438197967712767,form1,"[24634.60631979677, 24640.08689630091]",True,[24634.60631979677],24400,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:37:00+05:30,RED,-1.7438197967712767,form1,"[24634.60631979677, 24640.08689630091]",True,[24634.60631979677],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:37:00+05:30,RED,-1.7438197967712767,form1,"[24634.60631979677, 24640.08689630091]",True,[24634.60631979677],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:37:00+05:30,RED,-1.7438197967712767,form1,"[24634.60631979677, 24640.08689630091]",True,[24634.60631979677],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:37:00+05:30,RED,-1.7438197967712767,form1,"[24634.60631979677, 24640.08689630091]",True,[24634.60631979677],24800,PE,NIFTY2590924800PE,,2025-09-05 12:38:00+05:30,185.5,2025-09-05 12:39:00+05:30,176.55,STOP,-1.0,-50.0
2025-09-05 12:38:00+05:30,GREEN,0.4030901016158168,form1,"[24633.734409898385, 24635.83314539492]",True,"[24633.734409898385, 24635.83314539492]",24400,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:38:00+05:30,GREEN,0.4030901016158168,form1,"[24633.734409898385, 24635.83314539492]",True,"[24633.734409898385, 24635.83314539492]",24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:38:00+05:30,GREEN,0.4030901016158168,form1,"[24633.734409898385, 24635.83314539492]",True,"[24633.734409898385, 24635.83314539492]",24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:38:00+05:30,GREEN,0.4030901016158168,form1,"[24633.734409898385, 24635.83314539492]",True,"[24633.734409898385, 24635.83314539492]",24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:38:00+05:30,GREEN,0.4030901016158168,form1,"[24633.734409898385, 24635.83314539492]",True,"[24633.734409898385, 24635.83314539492]",24800,CE,NIFTY2590924800CE,,2025-09-05 12:39:00+05:30,37.4,2025-09-05 12:41:00+05:30,36.35,STOP,-1.0,-50.0
2025-09-05 12:39:00+05:30,GREEN,2.3890450508042704,form1,"[24633.935954949196, 24633.141572697474]",True,"[24633.935954949196, 24633.141572697474]",24400,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:39:00+05:30,GREEN,2.3890450508042704,form1,"[24633.935954949196, 24633.141572697474]",True,"[24633.935954949196, 24633.141572697474]",24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:39:00+05:30,GREEN,2.3890450508042704,form1,"[24633.935954949196, 24633.141572697474]",True,"[24633.935954949196, 24633.141572697474]",24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:39:00+05:30,GREEN,2.3890450508042704,form1,"[24633.935954949196, 24633.141572697474]",True,"[24633.935954949196, 24633.141572697474]",24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:39:00+05:30,GREEN,2.3890450508042704,form1,"[24633.935954949196, 24633.141572697474]",True,"[24633.935954949196, 24633.141572697474]",24800,CE,NIFTY2590924800CE,,2025-09-05 12:40:00+05:30,37.75,2025-09-05 12:41:00+05:30,36.35,STOP,-1.0,-50.0
2025-09-05 12:40:00+05:30,GREEN,6.78202252540359,form1,"[24635.130477474595, 24622.635072063018]",True,[24635.130477474595],24400,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:40:00+05:30,GREEN,6.78202252540359,form1,"[24635.130477474595, 24622.635072063018]",True,[24635.130477474595],24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:40:00+05:30,GREEN,6.78202252540359,form1,"[24635.130477474595, 24622.635072063018]",True,[24635.130477474595],24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:40:00+05:30,GREEN,6.78202252540359,form1,"[24635.130477474595, 24622.635072063018]",True,[24635.130477474595],24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:40:00+05:30,GREEN,6.78202252540359,form1,"[24635.130477474595, 24622.635072063018]",True,[24635.130477474595],24800,CE,NIFTY2590924800CE,,2025-09-05 12:41:00+05:30,36.35,2025-09-05 12:45:00+05:30,35.1,STOP,-1.0,-50.0
2025-09-05 12:41:00+05:30,GREEN,1.4035112626988848,form1,"[24638.5214887373, 24639.388964602946]",True,"[24638.5214887373, 24639.388964602946]",24400,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:41:00+05:30,GREEN,1.4035112626988848,form1,"[24638.5214887373, 24639.388964602946]",True,"[24638.5214887373, 24639.388964602946]",24500,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:41:00+05:30,GREEN,1.4035112626988848,form1,"[24638.5214887373, 24639.388964602946]",True,"[24638.5214887373, 24639.388964602946]",24600,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:41:00+05:30,GREEN,1.4035112626988848,form1,"[24638.5214887373, 24639.388964602946]",True,"[24638.5214887373, 24639.388964602946]",24700,CE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:41:00+05:30,GREEN,1.4035112626988848,form1,"[24638.5214887373, 24639.388964602946]",True,"[24638.5214887373, 24639.388964602946]",24800,CE,NIFTY2590924800CE,,2025-09-05 12:42:00+05:30,36.65,2025-09-05 12:45:00+05:30,35.1,STOP,-1.0,-50.0
2025-09-05 12:42:00+05:30,RED,-3.310744368653104,form1,"[24639.22324436865, 24649.628440955847]",True,[24639.22324436865],24400,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:42:00+05:30,RED,-3.310744368653104,form1,"[24639.22324436865, 24649.628440955847]",True,[24639.22324436865],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:42:00+05:30,RED,-3.310744368653104,form1,"[24639.22324436865, 24649.628440955847]",True,[24639.22324436865],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:42:00+05:30,RED,-3.310744368653104,form1,"[24639.22324436865, 24649.628440955847]",True,[24639.22324436865],24700,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:42:00+05:30,RED,-3.310744368653104,form1,"[24639.22324436865, 24649.628440955847]",True,[24639.22324436865],24800,PE,NIFTY2590924800PE,,2025-09-05 12:43:00+05:30,183.1,2025-09-05 12:44:00+05:30,179.6,STOP,-1.0,-50.0
2025-09-05 12:43:00+05:30,RED,-0.5303721843265521,form1,"[24637.567872184325, 24641.96688400788]",True,[24637.567872184325],24400,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:43:00+05:30,RED,-0.5303721843265521,form1,"[24637.567872184325, 24641.96688400788]",True,[24637.567872184325],24500,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
2025-09-05 12:43:00+05:30,RED,-0.5303721843265521,form1,"[24637.567872184325, 24641.96688400788]",True,[24637.567872184325],24600,PE,,NO_SYMBOL_FOR_STRIKE_IN_SIDE_FILE,,,,,,,
